ges,price,surface,link,city,hasPictures,title,nbrRooms,ces,state,postalCode,isPro,m2price
d,210000,82,//www.leboncoin.fr/ventes_immobilieres/931366330.htm?ca=16_s,GagnacsurGaronne,True,Maison 4 pièces 82m2,4,d, Haute-Garonne ,31150,True,2560
,515000,140,//www.leboncoin.fr/ventes_immobilieres/929320611.htm?ca=16_s,Toulouse,True,Toulousaine R+1 - Maison T6 - 140 m2 - Jardin,6,, Haute-Garonne ,31500,True,3678
d,179000,95,//www.leboncoin.fr/ventes_immobilieres/861995325.htm?ca=16_s,Cazères,True,Maison 5 pièces 95 m²,5,d, Haute-Garonne ,31220,True,1884
d,88000,90,//www.leboncoin.fr/ventes_immobilieres/931348226.htm?ca=16_s,Razecueillé,True,Belle maison de montagne ancienne,4,d, Haute-Garonne ,31160,True,977
d,226600,108,//www.leboncoin.fr/ventes_immobilieres/862049222.htm?ca=16_s,SaintHilaire,True,Villa 4 pièces 108 m²,4,d, Haute-Garonne ,31410,True,2098
,245000,100,//www.leboncoin.fr/ventes_immobilieres/847620189.htm?ca=16_s,Venerque,True,Maison t 4,0,, Haute-Garonne ,31810,True,2450
d,180000,133,//www.leboncoin.fr/ventes_immobilieres/875670196.htm?ca=16_s,Boussens,True,Villa T5,5,d, Haute-Garonne ,31360,True,1353
d,472000,290,//www.leboncoin.fr/ventes_immobilieres/885455874.htm?ca=16_s,SaliesduSalat,True,Maison 7 pièces 290 m²,7,d, Haute-Garonne ,31260,True,1627
,50000,160,//www.leboncoin.fr/ventes_immobilieres/885456112.htm?ca=16_s,SaintMartory,True,Maison 4 pièces 160 m²,4,, Haute-Garonne ,31360,True,312
d,460000,253,//www.leboncoin.fr/ventes_immobilieres/931795320.htm?ca=16_s,SaintLys,True,Maison 8 pièces 253 m²,8,d, Haute-Garonne ,31470,True,1818
d,698000,350,//www.leboncoin.fr/ventes_immobilieres/931327680.htm?ca=16_s,Montpitol,True,Maison de caractère,12,d, Haute-Garonne ,31380,True,1994
d,179000,80,//www.leboncoin.fr/ventes_immobilieres/920188418.htm?ca=16_s,Cépet,True,Coquette maison t4,4,d, Haute-Garonne ,31620,True,2237
d,204600,95,//www.leboncoin.fr/ventes_immobilieres/862049212.htm?ca=16_s,Vernet,True,Villa 4 pièces 95 m²,4,d, Haute-Garonne ,31810,True,2153
d,179000,133,//www.leboncoin.fr/ventes_immobilieres/908126042.htm?ca=16_s,BourgSaintBernard,True,Maison de village 5 pièces 133 m²,5,d, Haute-Garonne ,31570,True,1345
,225000,98,//www.leboncoin.fr/ventes_immobilieres/931323282.htm?ca=16_s,Merville,True,Maison 98m2,4,d, Haute-Garonne ,31330,True,2295
,225000,110,//www.leboncoin.fr/ventes_immobilieres/931322655.htm?ca=16_s,Ayguesvives,True,Maison Ayguesvives,0,, Haute-Garonne ,31450,True,2045
d,220000,110,//www.leboncoin.fr/ventes_immobilieres/925502329.htm?ca=16_s,CastelnaudEstrétefonds,True,Maison T4 Plein SUD,4,d, Haute-Garonne ,31620,True,2000
d,375000,110,//www.leboncoin.fr/ventes_immobilieres/931334500.htm?ca=16_s,Toulouse,True,Maison 5 pièces 110 m²,5,d, Haute-Garonne ,31100,True,3409
d,450000,255,//www.leboncoin.fr/ventes_immobilieres/742229584.htm?ca=16_s,Tournefeuille,True,Villa 8 pièces 255 m²,8,d, Haute-Garonne ,31170,True,1764
d,230080,108,//www.leboncoin.fr/ventes_immobilieres/862049194.htm?ca=16_s,LagardellesurLèze,True,Villa 4 pièces 108 m²,4,d, Haute-Garonne ,31870,True,2130
d,274000,119,//www.leboncoin.fr/ventes_immobilieres/879409394.htm?ca=16_s,Cugnaux,True,Villa 4 pièces 119 m²,4,d, Haute-Garonne ,31270,True,2302
d,249000,160,//www.leboncoin.fr/ventes_immobilieres/926942140.htm?ca=16_s,Revel,True,Villa 6 pièces 160 m²,6,d, Haute-Garonne ,31250,True,1556
,65700,150,//www.leboncoin.fr/ventes_immobilieres/861994971.htm?ca=16_s,Cazères,True,Grange 3 pièces 150 m²,3,, Haute-Garonne ,31220,True,438
d,175000,160,//www.leboncoin.fr/ventes_immobilieres/885491213.htm?ca=16_s,Auterive,True,Maison de ville 5 pièces 160 m²,5,d, Haute-Garonne ,31190,True,1093
d,182000,150,//www.leboncoin.fr/ventes_immobilieres/861994814.htm?ca=16_s,MartresTolosane,True,Maison 8 pièces 150 m²,8,d, Haute-Garonne ,31220,True,1213
d,279500,85,//www.leboncoin.fr/ventes_immobilieres/931334386.htm?ca=16_s,Toulouse,True,Maison de ville 4 pièces 85 m²,4,d, Haute-Garonne ,31000,True,3288
d,260000,110,//www.leboncoin.fr/ventes_immobilieres/931334078.htm?ca=16_s,Fronton,True,Villa 4 pièces 110 m²,4,d, Haute-Garonne ,31620,True,2363
d,317000,145,//www.leboncoin.fr/ventes_immobilieres/907876826.htm?ca=16_s,Cintegabelle,True,Maison 5 pièces 145 m²,5,d, Haute-Garonne ,31550,True,2186
d,288000,171,//www.leboncoin.fr/ventes_immobilieres/907714005.htm?ca=16_s,Fenouillet,True,Maison 5 pièces 171 m²,5,d, Haute-Garonne ,31150,True,1684
d,273000,165,//www.leboncoin.fr/ventes_immobilieres/907711357.htm?ca=16_s,Revel,True,Maison 7 pièces 165 m²,7,d, Haute-Garonne ,31250,True,1654
d,235000,105,//www.leboncoin.fr/ventes_immobilieres/931795179.htm?ca=16_s,Eaunes,True,Maison 4 pièces 105 m²,4,d, Haute-Garonne ,31600,True,2238
,207180,82,//www.leboncoin.fr/ventes_immobilieres/908147753.htm?ca=16_s,SaintOrensdeGameville,True,Villa 4 pièces 82 m²,4,, Haute-Garonne ,31650,True,2526
,448000,131,//www.leboncoin.fr/ventes_immobilieres/931302219.htm?ca=16_s,Colomiers,True,T5 villa d architecte de 131m2 Colomiers,5,, Haute-Garonne ,31770,True,3419
d,85000,70,//www.leboncoin.fr/ventes_immobilieres/908147636.htm?ca=16_s,Calmont,True,Maison de ville 3 pièces 70 m²,3,d, Haute-Garonne ,31560,True,1214
d,190000,100,//www.leboncoin.fr/ventes_immobilieres/931299864.htm?ca=16_s,BeaumontsurLèze,True,Maison de village 6 pièces 100 m²,6,d, Haute-Garonne ,31870,True,1900
d,520000,246,//www.leboncoin.fr/ventes_immobilieres/907713168.htm?ca=16_s,Lanta,True,Maison 8 pièces 246 m²,8,d, Haute-Garonne ,31570,True,2113
,478000,110,//www.leboncoin.fr/ventes_immobilieres/931334547.htm?ca=16_s,Toulouse,True,Maison 4 pièces 110 m²,4,, Haute-Garonne ,31500,True,4345
d,286000,120,//www.leboncoin.fr/ventes_immobilieres/927011807.htm?ca=16_s,Montberon,True,VILLA T5 MONTBERON quartier calme,5,d, Haute-Garonne ,31140,True,2383
d,355000,95,//www.leboncoin.fr/ventes_immobilieres/907278725.htm?ca=16_s,Toulouse,True,Maison 3 pièces 95 m²,3,d, Haute-Garonne ,31300,True,3736
d,132900,88,//www.leboncoin.fr/ventes_immobilieres/907268872.htm?ca=16_s,Longages,True,Maison de village 4 pièces 88 m²,4,d, Haute-Garonne ,31410,True,1510
,225000,100,//www.leboncoin.fr/ventes_immobilieres/907700780.htm?ca=16_s,Toulouse,True,Maison 5 pièces 100 m²,5,, Haute-Garonne ,31200,True,2250
,450000,200,//www.leboncoin.fr/ventes_immobilieres/907687977.htm?ca=16_s,BoulognesurGesse,True,Château 10 pièces 200 m²,10,, Haute-Garonne ,31350,True,2250
d,333000,170,//www.leboncoin.fr/ventes_immobilieres/907686978.htm?ca=16_s,Montréjeau,True,Ferme 3 pièces 170 m²,3,d, Haute-Garonne ,31210,True,1958
d,397500,279,//www.leboncoin.fr/ventes_immobilieres/861917295.htm?ca=16_s,Vacquiers,True,Maison 7 pièces 279 m²,7,d, Haute-Garonne ,31340,True,1424
d,476000,170,//www.leboncoin.fr/ventes_immobilieres/861918384.htm?ca=16_s,Muret,True,Chalet 5 pièces 170 m²,5,d, Haute-Garonne ,31600,True,2800
d,192000,86,//www.leboncoin.fr/ventes_immobilieres/861918796.htm?ca=16_s,Bruguières,True,Villa 4 pièces 86 m²,4,d, Haute-Garonne ,31150,True,2232
,299500,110,//www.leboncoin.fr/ventes_immobilieres/931247834.htm?ca=16_s,Pibrac,True,Maison T6 coeur de village avec petit jardin,6,, Haute-Garonne ,31820,True,2722
d,444000,267,//www.leboncoin.fr/ventes_immobilieres/907689905.htm?ca=16_s,SaintBertranddeComminges,True,Villa 7 pièces 267 m²,7,d, Haute-Garonne ,31510,True,1662
,160000,150,//www.leboncoin.fr/ventes_immobilieres/931266710.htm?ca=16_s,DrémilLafage,True,Ferme 1 pièce 150 m²,1,, Haute-Garonne ,31280,True,1066
d,170000,210,//www.leboncoin.fr/ventes_immobilieres/907690215.htm?ca=16_s,Montréjeau,True,Maison 9 pièces 210 m²,9,d, Haute-Garonne ,31210,True,809
,155000,206,//www.leboncoin.fr/ventes_immobilieres/931235749.htm?ca=16_s,SaintGaudens,True,Agréable Maison de ville 206m2 et dépendances 78m2,6,, Haute-Garonne ,31800,True,752
d,440000,205,//www.leboncoin.fr/ventes_immobilieres/852651551.htm?ca=16_s,SaintAlban,True,Villa 8 pièces 205 m²,8,d, Haute-Garonne ,31140,True,2146
d,349000,152,//www.leboncoin.fr/ventes_immobilieres/890972667.htm?ca=16_s,Aucamville,True,Villa 7 pièces 152 m²,7,d, Haute-Garonne ,31140,True,2296
d,425000,270,//www.leboncoin.fr/ventes_immobilieres/832589418.htm?ca=16_s,CastelnaudEstrétefonds,True,Maison 8 pièces 270 m²,8,d, Haute-Garonne ,31620,True,1574
d,399000,157,//www.leboncoin.fr/ventes_immobilieres/814373363.htm?ca=16_s,SaintAlban,True,Villa 8 pièces 157 m²,8,d, Haute-Garonne ,31140,True,2541
d,300000,135,//www.leboncoin.fr/ventes_immobilieres/858053252.htm?ca=16_s,CastelnaudEstrétefonds,True,Maison 7 pièces 135 m²,7,d, Haute-Garonne ,31620,True,2222
d,239000,110,//www.leboncoin.fr/ventes_immobilieres/891448066.htm?ca=16_s,Fonbeauzard,True,Maison 4 pièces 110 m²,4,d, Haute-Garonne ,31140,True,2172
,239500,97,//www.leboncoin.fr/ventes_immobilieres/861917240.htm?ca=16_s,LabastideSaintSernin,True,Villa 4 pièces 97 m²,4,, Haute-Garonne ,31620,True,2469
,549000,185,//www.leboncoin.fr/ventes_immobilieres/885380388.htm?ca=16_s,Balma,True,Maison 7 pièces 185 m²,7,d, Haute-Garonne ,31130,True,2967
d,115000,65,//www.leboncoin.fr/ventes_immobilieres/907690260.htm?ca=16_s,SaintGaudens,True,Maison 3 pièces 65 m²,3,d, Haute-Garonne ,31800,True,1769
d,65000,80,//www.leboncoin.fr/ventes_immobilieres/723721377.htm?ca=16_s,Fougaron,True,Maison en pierre,0,d, Haute-Garonne ,31160,True,812
,55000,150,//www.leboncoin.fr/ventes_immobilieres/907677516.htm?ca=16_s,Rieumes,True,Grange 1 pièce 150 m²,1,, Haute-Garonne ,31370,True,366
,241000,88,//www.leboncoin.fr/ventes_immobilieres/931291096.htm?ca=16_s,Castelginest,True,Maison 4 pièces 88 m²,4,d, Haute-Garonne ,31780,True,2738
d,450000,197,//www.leboncoin.fr/ventes_immobilieres/931222432.htm?ca=16_s,VilleneuveTolosane,True,Double maison contemporaine,7,d, Haute-Garonne ,31270,True,2284
,320000,160,//www.leboncoin.fr/ventes_immobilieres/861917672.htm?ca=16_s,Seysses,True,Maison de ville 5 pièces 160 m²,5,, Haute-Garonne ,31600,True,2000
d,302000,130,//www.leboncoin.fr/ventes_immobilieres/931213834.htm?ca=16_s,Colomiers,True,BELLE MAISON DE 130m² AVEC JARDIN ET TERRASSE,6,d, Haute-Garonne ,31770,True,2323
d,317000,100,//www.leboncoin.fr/ventes_immobilieres/861918747.htm?ca=16_s,Bruguières,True,Villa 4 pièces 100 m²,4,d, Haute-Garonne ,31150,True,3170
,412000,220,//www.leboncoin.fr/ventes_immobilieres/885373013.htm?ca=16_s,VilleneuveTolosane,True,Maison 7 pièces 220 m²,7,, Haute-Garonne ,31270,True,1872
,302500,150,//www.leboncoin.fr/ventes_immobilieres/861917078.htm?ca=16_s,,True,Villa 4 pièces 150 m²,4,,,31140,True,2016
d,270000,183,//www.leboncoin.fr/ventes_immobilieres/931199060.htm?ca=16_s,CastelnaudEstrétefonds,True,MAISON RÉCENTE 6/7 PCS 183 m² VUE SUR LES PYRÈNES,6,d, Haute-Garonne ,31620,True,1475
d,190000,177,//www.leboncoin.fr/ventes_immobilieres/907677678.htm?ca=16_s,Cazères,True,Maison de village 6 pièces 177 m²,6,d, Haute-Garonne ,31220,True,1073
d,359000,126,//www.leboncoin.fr/ventes_immobilieres/907677141.htm?ca=16_s,LapeyrouseFossat,True,Villa 5 pièces 126 m²,5,d, Haute-Garonne ,31180,True,2849
d,432500,186,//www.leboncoin.fr/ventes_immobilieres/861918298.htm?ca=16_s,Pechbonnieu,True,Villa 7 pièces 186 m²,7,d, Haute-Garonne ,31140,True,2325
,220000,200,//www.leboncoin.fr/ventes_immobilieres/907677526.htm?ca=16_s,Rieumes,True,Ferme 7 pièces 200 m²,7,, Haute-Garonne ,31370,True,1100
,151000,80,//www.leboncoin.fr/ventes_immobilieres/885380374.htm?ca=16_s,Cintegabelle,True,Maison 4 pièces 80 m²,4,d, Haute-Garonne ,31550,True,1887
d,417300,250,//www.leboncoin.fr/ventes_immobilieres/861917201.htm?ca=16_s,PortetsurGaronne,True,Villa 7 pièces 250 m²,7,d, Haute-Garonne ,31120,True,1669
d,422500,206,//www.leboncoin.fr/ventes_immobilieres/931286795.htm?ca=16_s,SaintHilaire,True,Maison 6 pièces 206 m²,6,d, Haute-Garonne ,31410,True,2050
d,297000,117,//www.leboncoin.fr/ventes_immobilieres/861919935.htm?ca=16_s,Muret,True,Maison 5 pièces 117 m²,5,d, Haute-Garonne ,31600,True,2538
d,277000,94,//www.leboncoin.fr/ventes_immobilieres/850815296.htm?ca=16_s,Tournefeuille,True,Maison 4 pièces 94 m²,4,d, Haute-Garonne ,31170,True,2946
d,399000,123,//www.leboncoin.fr/ventes_immobilieres/830806050.htm?ca=16_s,Tournefeuille,True,Villa 5 pièces 123 m²,5,d, Haute-Garonne ,31170,True,3243
d,337000,200,//www.leboncoin.fr/ventes_immobilieres/775719705.htm?ca=16_s,Fonsorbes,True,Villa 6 pièces 200 m²,6,d, Haute-Garonne ,31470,True,1685
d,379000,159,//www.leboncoin.fr/ventes_immobilieres/912276774.htm?ca=16_s,LUnion,True,Maison 8 pièces 159 m²,8,d, Haute-Garonne ,31240,True,2383
,297000,103,//www.leboncoin.fr/ventes_immobilieres/861919692.htm?ca=16_s,Gratentour,True,Villa 5 pièces 103 m²,5,, Haute-Garonne ,31150,True,2883
d,243000,83,//www.leboncoin.fr/ventes_immobilieres/927279234.htm?ca=16_s,Launaguet,True,Maison 4 pièces 83 m²,4,d, Haute-Garonne ,31140,True,2927
,267000,98,//www.leboncoin.fr/ventes_immobilieres/861919064.htm?ca=16_s,Launaguet,True,Villa 4 pièces 98 m²,4,, Haute-Garonne ,31140,True,2724
d,316800,108,//www.leboncoin.fr/ventes_immobilieres/907577240.htm?ca=16_s,Montrabé,True,Villa 4 pièces 108 m²,4,d, Haute-Garonne ,31850,True,2933
d,352000,130,//www.leboncoin.fr/ventes_immobilieres/931143305.htm?ca=16_s,Pibrac,True,"Maison T6, 130 m2",6,d, Haute-Garonne ,31820,True,2707
d,265000,110,//www.leboncoin.fr/ventes_immobilieres/907685031.htm?ca=16_s,LabastideSaintSernin,True,Villa 5 pièces 110 m²,5,d, Haute-Garonne ,31620,True,2409
d,292000,143,//www.leboncoin.fr/ventes_immobilieres/907685063.htm?ca=16_s,Fronton,True,Villa 5 pièces 143 m²,5,d, Haute-Garonne ,31620,True,2041
d,330200,95,//www.leboncoin.fr/ventes_immobilieres/907577199.htm?ca=16_s,PinBalma,True,Villa 4 pièces 95 m²,4,d, Haute-Garonne ,31130,True,3475
d,206200,95,//www.leboncoin.fr/ventes_immobilieres/907577120.htm?ca=16_s,Cépet,True,Villa 4 pièces 95 m²,4,d, Haute-Garonne ,31620,True,2170
d,247000,117,//www.leboncoin.fr/ventes_immobilieres/861916756.htm?ca=16_s,Auterive,True,Maison 5 pièces 117 m²,5,d, Haute-Garonne ,31190,True,2111
,225000,86,//www.leboncoin.fr/ventes_immobilieres/931136256.htm?ca=16_s,,True,"LAUNAGUET, Maison T4 avec jardin",4,d,,31140,True,2616
d,692000,280,//www.leboncoin.fr/ventes_immobilieres/931126591.htm?ca=16_s,Toulouse,True,Maison 6 chambres quartier l'ormeau,9,d, Haute-Garonne ,31500,True,2471
d,266500,101,//www.leboncoin.fr/ventes_immobilieres/885274135.htm?ca=16_s,Aussonne,True,Maison 5 pièces 101 m²,5,d, Haute-Garonne ,31840,True,2638
d,268200,108,//www.leboncoin.fr/ventes_immobilieres/907576772.htm?ca=16_s,Montlaur,True,Villa 4 pièces 108 m²,4,d, Haute-Garonne ,31450,True,2483
,820000,470,//www.leboncoin.fr/ventes_immobilieres/907689859.htm?ca=16_s,SaintGaudens,True,Château 11 pièces 470 m²,11,, Haute-Garonne ,31800,True,1744
,297000,102,//www.leboncoin.fr/ventes_immobilieres/861920032.htm?ca=16_s,Aucamville,True,Maison 4 pièces 102 m²,4,, Haute-Garonne ,31140,True,2911
d,240000,127,//www.leboncoin.fr/ventes_immobilieres/931114115.htm?ca=16_s,Brignemont,True,Maison contemporaine 127m²,4,d, Haute-Garonne ,31480,True,1889
d,219000,103,//www.leboncoin.fr/ventes_immobilieres/931113079.htm?ca=16_s,LeFousseret,True,Villa récente de type 5 avec jardin au FOUSSERET,5,d, Haute-Garonne ,31430,True,2126
d,229000,96,//www.leboncoin.fr/ventes_immobilieres/861928217.htm?ca=16_s,LaMagdelainesurTarn,True,Maison 4 pièces 96 m²,4,d, Haute-Garonne ,31340,True,2385
,327000,118,//www.leboncoin.fr/ventes_immobilieres/861917978.htm?ca=16_s,Launaguet,True,Villa 5 pièces 118 m²,5,, Haute-Garonne ,31140,True,2771
d,465000,165,//www.leboncoin.fr/ventes_immobilieres/931110706.htm?ca=16_s,VillemursurTarn,True,Maison de charme,6,d, Haute-Garonne ,31340,True,2818
d,204000,95,//www.leboncoin.fr/ventes_immobilieres/907576984.htm?ca=16_s,SaintPierredeLages,True,Villa 4 pièces 95 m²,4,d, Haute-Garonne ,31570,True,2147
d,377500,153,//www.leboncoin.fr/ventes_immobilieres/861919809.htm?ca=16_s,Muret,True,Villa 5 pièces 153 m²,5,d, Haute-Garonne ,31600,True,2467
d,258000,135,//www.leboncoin.fr/ventes_immobilieres/931166523.htm?ca=16_s,Caubiac,True,Maison 6 pièces 135 m²,6,d, Haute-Garonne ,31480,True,1911
d,90000,240,//www.leboncoin.fr/ventes_immobilieres/745813749.htm?ca=16_s,CierpGaud,True,Immeuble 240m2,10,d, Haute-Garonne ,31440,True,375
d,111000,95,//www.leboncoin.fr/ventes_immobilieres/907690115.htm?ca=16_s,SaintGaudens,True,Villa 5 pièces 95 m²,5,d, Haute-Garonne ,31800,True,1168
d,525000,150,//www.leboncoin.fr/ventes_immobilieres/907667032.htm?ca=16_s,Toulouse,True,Maison 5 pièces 150 m²,5,d, Haute-Garonne ,31400,True,3500
,670000,180,//www.leboncoin.fr/ventes_immobilieres/923495276.htm?ca=16_s,Toulouse,True,Maison 7 pièces 180 m²,7,d, Haute-Garonne ,31500,True,3722
d,277000,89,//www.leboncoin.fr/ventes_immobilieres/915458778.htm?ca=16_s,Toulouse,True,Maison 4 pièces 89 m²,4,d, Haute-Garonne ,31500,True,3112
d,298000,135,//www.leboncoin.fr/ventes_immobilieres/885378592.htm?ca=16_s,Labroquère,True,Maison 5 pièces 135 m²,5,d, Haute-Garonne ,31510,True,2207
d,775000,213,//www.leboncoin.fr/ventes_immobilieres/913485005.htm?ca=16_s,Toulouse,True,Maison 6 pièces 213 m²,6,d, Haute-Garonne ,31400,True,3638
d,409000,132,//www.leboncoin.fr/ventes_immobilieres/927688418.htm?ca=16_s,Toulouse,True,Maison 6 pièces 132 m²,6,d, Haute-Garonne ,31500,True,3098
d,201400,66,//www.leboncoin.fr/ventes_immobilieres/926941484.htm?ca=16_s,Toulouse,True,Château 3 pièces 66 m²,3,d, Haute-Garonne ,31500,True,3051
d,307000,120,//www.leboncoin.fr/ventes_immobilieres/907686136.htm?ca=16_s,SaintLys,True,Maison 5 pièces 120 m²,5,d, Haute-Garonne ,31470,True,2558
,285000,85,//www.leboncoin.fr/ventes_immobilieres/809035791.htm?ca=16_s,Toulouse,True,Maison 5 pièces 85 m²,5,, Haute-Garonne ,31000,True,3352
d,395000,180,//www.leboncoin.fr/ventes_immobilieres/931091031.htm?ca=16_s,Blagnac,True,Villa T5 + prestations de qualité Blagnac,9,d, Haute-Garonne ,31700,True,2194
d,235000,114,//www.leboncoin.fr/ventes_immobilieres/931089652.htm?ca=16_s,BeaumontsurLèze,True,Maison à Beaumont sur Lèze sur terrain de 3140 m2,6,d, Haute-Garonne ,31870,True,2061
d,361800,182,//www.leboncoin.fr/ventes_immobilieres/861927506.htm?ca=16_s,SainteLivrade,True,Maison 5 pièces 182 m²,5,d, Haute-Garonne ,31530,True,1987
d,627500,230,//www.leboncoin.fr/ventes_immobilieres/861917948.htm?ca=16_s,LacroixFalgarde,True,Maison 7 pièces 230 m²,7,d, Haute-Garonne ,31120,True,2728
d,269000,110,//www.leboncoin.fr/ventes_immobilieres/931085632.htm?ca=16_s,Fronton,True,Maison 4 pièces 110 m2,4,d, Haute-Garonne ,31620,True,2445
,160000,150,//www.leboncoin.fr/ventes_immobilieres/931266667.htm?ca=16_s,Lanta,True,Ferme 1 pièce 150 m²,1,, Haute-Garonne ,31570,True,1066
d,368000,120,//www.leboncoin.fr/ventes_immobilieres/885174282.htm?ca=16_s,Gargas,True,Villa 4 pièces 120 m²,4,d, Haute-Garonne ,31620,True,3066
d,453000,220,//www.leboncoin.fr/ventes_immobilieres/907543013.htm?ca=16_s,Tournefeuille,True,Maison 7 pièces 220 m²,7,d, Haute-Garonne ,31170,True,2059
d,188000,158,//www.leboncoin.fr/ventes_immobilieres/907688540.htm?ca=16_s,SaintGaudens,True,Chalet 8 pièces 158 m²,8,d, Haute-Garonne ,31800,True,1189
d,347000,140,//www.leboncoin.fr/ventes_immobilieres/840651504.htm?ca=16_s,Bouloc,True,Villa 6 pièces 140 m²,6,d, Haute-Garonne ,31620,True,2478
d,292000,102,//www.leboncoin.fr/ventes_immobilieres/931063665.htm?ca=16_s,Toulouse,True,Villa t4 plain pieds toulouse saint simon,4,d, Haute-Garonne ,31100,True,2862
d,173000,68,//www.leboncoin.fr/ventes_immobilieres/931062334.htm?ca=16_s,Carbonne,True,MAISON 68m2 sur 855m2 arboré - Vue Pyrénées,3,d, Haute-Garonne ,31390,True,2544
,185000,142,//www.leboncoin.fr/ventes_immobilieres/931061707.htm?ca=16_s,SaintGaudens,True,Urgent maison 142m²,6,, Haute-Garonne ,31800,True,1302
,460000,154,//www.leboncoin.fr/ventes_immobilieres/931060886.htm?ca=16_s,Toulouse,True,Villa 2 apts T3 Toulouse Rangueil (terrain 485 m2),8,, Haute-Garonne ,31000,True,2987
d,187000,94,//www.leboncoin.fr/ventes_immobilieres/931059903.htm?ca=16_s,Bessières,True,Villa T4 avec garage parcelle 600m² Bessières,4,d, Haute-Garonne ,31660,True,1989
d,250600,95,//www.leboncoin.fr/ventes_immobilieres/907576709.htm?ca=16_s,Péchabou,True,Villa 4 pièces 95 m²,4,d, Haute-Garonne ,31320,True,2637
d,229000,80,//www.leboncoin.fr/ventes_immobilieres/931019932.htm?ca=16_s,,True,Maison 80m2 sur 400 m2 de terrain,4,d,,31700,True,2862
,257000,170,//www.leboncoin.fr/ventes_immobilieres/861919852.htm?ca=16_s,Saubens,True,Maison de ville 8 pièces 170 m²,8,, Haute-Garonne ,31600,True,1511
d,0,120,//www.leboncoin.fr/ventes_immobilieres/931053714.htm?ca=16_s,Bouloc,True,Maison+terrain a batir,4,d, Haute-Garonne ,31620,True,0
,67500,0,//www.leboncoin.fr/ventes_immobilieres/894069788.htm?ca=16_s,Grenade,True,Maison de village 5 pièces Grenade,5,, Haute-Garonne ,31330,True,0
